names,satisfaction_level,last_evaluation,number_project,average_monthly_hours,exp_in_company,work_accident,left,promotion_last_5years,role,salary
Alejandro Harding,0.62,0.82,3,204,10,0,0,0,accounting,medium
David Brown,0.62,0.73,3,144,10,1,0,0,support,high
Angie Burke,0.69,0.43,5,113,8,0,0,0,technical,medium
Mathew Engelhart,0.5,0.91,4,144,8,0,0,0,management,medium
Sandra Daniels,0.71,0.93,5,140,8,0,0,0,marketing,medium
Mike Scherer,0.5,0.68,3,245,4,0,0,0,marketing,medium
Leola Gavia,0.93,0.6,3,188,3,0,0,0,marketing,high
Tristan Linton,0.95,0.77,5,199,10,1,0,0,sales,medium
Lola Elkins,0.17,0.61,6,154,10,1,0,0,sales,medium
Ethel Glaspie,0.92,0.68,4,138,7,0,0,0,sales,medium
Fredrick Chavez,0.64,0.48,3,147,7,0,0,0,sales,high
Elias Avila,0.27,0.42,6,173,7,0,0,0,sales,medium
Ruth Pelayo,0.66,0.87,3,223,7,0,0,0,sales,high
Thaddeus Scott,0.59,0.69,3,200,3,0,0,0,sales,low
Todd Vanderlip,0.93,0.98,4,189,10,0,0,0,sales,medium
Stephen Odell,0.58,0.67,5,133,10,0,0,0,technical,medium
Beth Scott,0.96,0.6,3,160,10,0,0,0,support,medium
Janet Burgess,0.69,0.85,3,153,10,0,0,0,support,medium
Janice Jenkins,0.41,0.38,4,142,10,1,0,0,support,low
Irving Reyes,0.36,0.41,3,167,10,0,0,0,support,low
John Pendergrass,0.71,0.78,4,227,2,0,0,0,support,low
Shane Dortch,0.94,0.9,4,144,4,0,0,0,support,low
George Bahena,0.51,0.76,4,140,3,0,0,0,support,low
Nicholas Blow,0.83,0.48,4,220,3,1,0,0,support,low
Earl Thomas,0.22,0.62,3,180,3,0,0,0,support,low
Stefanie Smith,0.66,0.89,4,173,4,0,0,0,support,low
Wanda Sanders,0.14,0.58,3,179,5,0,0,0,support,low
Susan Shrout,0.16,0.96,5,137,5,1,0,0,technical,low
Cindy Stevens,0.81,0.78,3,165,3,0,0,0,technical,high
Felton Walsh,0.73,0.94,3,177,3,0,0,0,technical,low
William Battle,0.7,0.58,5,168,3,0,0,0,management,low
Michael Perez,0.62,0.73,3,245,4,0,0,0,IT,low
David Naylor,0.5,0.83,5,258,2,0,0,0,IT,low
Robert Gore,0.7,0.88,3,159,2,0,0,0,IT,high
Douglas Evans,0.53,0.73,3,163,3,1,0,0,IT,low
William Newkirk,0.87,0.9,3,174,2,0,0,0,IT,low
Mac Tucker,0.59,0.6,3,214,2,1,0,0,product_mng,low
Jackie Gajeski,0.94,0.67,4,191,3,1,0,0,product_mng,high
Preston Lawson,0.2,0.53,5,272,5,0,0,0,product_mng,low
Sean Barclay,0.42,0.44,3,183,2,0,0,0,product_mng,medium
Fred Kimbrell,0.43,0.66,4,135,2,0,0,0,IT,high
Lucille Partin,0.43,0.76,6,154,2,0,0,0,management,high
Robert Clay,0.77,0.86,5,238,3,0,0,0,management,high
Jennifer Oconnell,0.76,0.98,2,235,3,0,0,0,management,high
Nicole Smith,0.82,0.9,3,215,4,0,0,0,management,high
Walter Edwards,0.75,0.66,5,234,2,0,0,0,management,high
Paul Caswell,0.63,0.98,4,187,3,0,0,0,management,high
Suzanne Lares,0.51,0.75,3,133,3,0,0,0,sales,medium
Nathaniel Roman,0.23,0.7,3,123,5,0,0,0,sales,medium
Bill Baumbusch,0.77,0.58,4,202,3,0,0,0,sales,medium
Helen Boland,0.54,0.63,4,140,3,0,0,0,sales,medium
Dwight Carter,0.63,0.85,4,182,3,1,0,0,sales,high
John Alvarado,0.55,0.45,3,179,2,1,0,0,sales,low
Ernest Richerson,0.31,0.63,3,150,3,1,0,0,sales,medium
Aretha Harper,0.98,0.74,4,151,3,0,0,0,sales,medium
Edward Mccrossen,0.16,0.95,6,117,7,0,0,0,sales,medium
Holli Mcglone,0.54,0.78,3,156,7,0,0,0,sales,medium
Timothy Dawkins,0.73,0.48,3,211,7,0,0,0,sales,medium
Nona Szocki,0.16,0.63,6,286,7,0,0,1,sales,medium
Rebekah Chau,0.57,0.82,5,233,7,0,0,1,sales,medium
Diane Frazier,0.88,0.88,4,222,3,1,0,1,sales,medium
Christine Brown,0.95,0.81,4,258,7,0,0,1,sales,medium
James Foglesong,0.93,0.7,5,231,7,0,0,1,sales,high
Martha Alvarez,0.91,0.58,3,220,7,0,0,1,sales,low
Dawn Studer,0.77,0.82,4,134,3,0,0,1,sales,low
Timothy Pearson,0.24,0.94,6,141,3,1,0,0,sales,low
Antoinette Walker,0.74,0.74,5,160,3,1,0,0,sales,high
Leo Townsend,0.53,0.59,4,259,3,0,0,0,sales,low
William Bugg,0.89,0.77,5,232,3,0,0,0,sales,low
Clement Comnick,0.23,0.77,5,272,2,0,0,0,sales,low
Doris Tingle,0.69,0.66,3,215,6,0,0,0,sales,high
Robert Prather,0.52,0.72,4,222,3,0,0,0,sales,low
Gerald Ward,0.9,0.58,3,244,8,0,0,0,sales,low
Lula Keefer,0.92,0.63,5,224,8,1,0,0,sales,low
Jennifer Martinez,0.72,0.59,5,200,8,1,0,0,sales,low
Christopher Coley,0.92,0.61,4,143,8,0,0,0,sales,low
Robert Palmer,0.79,0.86,5,238,8,0,0,0,sales,low
Reginald Martinez,0.48,0.89,4,145,3,0,0,0,sales,low
Linda Doke,0.27,0.76,4,108,10,0,0,0,sales,medium
John Ruse,0.67,0.49,3,247,10,0,0,0,sales,medium
Alfred Baker,0.48,0.7,3,213,10,0,0,0,sales,medium
Eugene Hunter,0.99,0.6,4,209,8,1,0,0,IT,medium
Josh Tilley,0.49,0.88,4,240,8,0,0,0,product_mng,medium
Wm Stephan,0.39,0.45,3,100,8,1,0,0,product_mng,medium
Angelo Wilson,0.99,0.92,4,265,4,1,0,0,product_mng,medium
Micheal Ramirez,0.78,0.57,3,209,3,0,0,0,product_mng,medium
David Moore,0.5,0.73,3,154,10,0,0,0,IT,medium
Audrey Mikula,0.61,0.79,5,230,10,0,0,0,management,high
Claudia Carlson,0.88,0.6,4,208,7,0,0,1,management,high
Raguel Carr,0.44,0.44,2,141,7,1,0,1,management,high
David Brenner,0.73,0.78,3,262,7,1,0,1,management,high
Pamela Clever,0.58,0.84,4,206,7,0,0,1,management,high
Michael Miller,0.74,0.98,3,166,3,1,0,1,management,high
Tara Janelle,0.32,0.48,4,117,10,0,0,1,marketing,medium
James Ochoa,0.88,0.83,4,273,10,0,0,0,sales,medium
Clinton Allen,0.81,0.9,4,270,10,0,0,0,accounting,medium
Doris Jones,0.59,0.92,3,138,10,0,0,0,support,low
Kari Lafontaine,0.79,0.65,3,235,10,0,0,0,technical,low
Bessie Brown,0.92,0.64,4,190,10,1,0,0,management,low
Bonnie Beltz,0.76,0.85,3,192,3,0,0,0,marketing,low
Ruth Becnel,0.91,0.65,5,214,3,1,0,0,marketing,low
Darryl Spain,0.8,0.84,4,242,2,1,0,0,marketing,low
John Ash,0.73,0.72,4,233,2,0,0,0,sales,low
Tameka White,0.88,0.53,3,218,4,0,0,0,sales,low
Dustin Moss,0.65,0.4,5,125,4,0,0,0,sales,low
James Lapp,0.84,0.5,4,178,2,0,0,0,sales,low
Linda Olson,0.93,0.5,5,272,3,0,0,0,sales,low
John Williams,0.64,0.6,3,265,4,0,0,0,sales,low
Josephine Harrington,0.66,0.72,4,271,3,0,0,0,sales,low
Maria Mahon,0.76,0.56,3,179,3,1,0,0,sales,low
Stephen Parker,0.34,0.72,3,118,4,0,0,0,IT,low
Christopher Benton,0.48,0.8,4,196,5,0,0,0,product_mng,low
Jesse Harris,0.79,0.61,4,173,2,0,0,0,product_mng,low
Bruce Snyder,0.82,0.67,4,156,3,0,0,0,product_mng,low
Lorraine Wallis,0.51,0.71,2,180,3,0,0,0,product_mng,low
John Henderson,0.84,0.78,4,263,3,0,0,0,IT,low
Keri Miner,0.66,0.79,5,134,3,0,0,0,management,high
Richard Ferguson,0.72,0.88,3,189,3,1,0,0,management,high
Lois Darrough,0.53,0.91,4,167,4,0,0,0,management,high
David Kuman,0.81,0.8,5,132,2,1,0,0,management,high
Yvette Farnan,0.58,0.9,3,209,2,0,0,0,management,high
Lorna Alexander,0.82,0.56,2,227,5,1,0,0,management,high
Russell Bourg,0.72,0.99,4,239,3,0,0,0,marketing,medium
Walter Jaramillo,0.9,0.54,4,172,4,0,0,0,sales,medium
Beverly Munoz,0.98,0.91,3,188,4,0,0,0,accounting,medium
Lisa Rippy,0.56,0.74,3,265,3,0,0,0,support,medium
Guadalupe Earle,0.77,0.82,3,153,3,1,0,0,technical,medium
Charles Hensley,0.61,0.89,4,242,2,0,0,0,management,medium
Wanda Scannell,0.97,0.61,4,262,3,1,0,1,marketing,medium
Melissa Maynard,0.64,0.55,3,246,2,0,0,1,marketing,high
Carmen Mooney,0.99,0.97,4,211,2,0,0,1,marketing,low
Brett West,0.61,0.42,3,145,4,0,0,1,sales,medium
Margaret Cox,0.72,0.71,4,256,3,0,0,1,sales,medium
Lauren Corley,0.67,0.91,2,245,2,1,0,1,sales,medium
Harry Hiller,0.9,0.56,3,151,3,0,0,0,sales,medium
Todd Alexander,0.9,0.73,4,245,2,0,0,0,sales,low
Jerome Gillikin,0.63,0.61,4,171,3,0,0,0,sales,low
Juan Smith,0.64,0.88,3,252,2,0,0,0,sales,low
Catherine Polk,0.44,0.65,3,175,2,0,0,0,IT,low
Gene Libby,0.64,0.94,4,210,3,0,0,0,product_mng,low
Kathleen Lee,0.65,0.95,2,180,2,0,0,0,product_mng,low
Bernice Dowd,0.69,0.9,5,103,5,0,0,0,product_mng,low
Virginia Stefani,0.93,0.51,4,110,3,0,0,0,product_mng,low
Kim Thrill,0.73,0.9,5,184,3,0,0,0,IT,low
Elaine Ehrlich,0.83,0.6,4,161,2,0,0,0,management,high
David Weaver,0.82,0.49,5,210,3,0,0,0,management,high
Kathleen Turner,0.39,0.91,2,212,2,0,0,0,management,high
Connie Rick,0.53,0.47,6,106,6,0,0,0,management,high
Herbert Berry,0.88,0.81,4,179,3,0,0,0,management,high
Donald Mendez,0.8,0.6,5,217,3,0,0,0,management,high
Cheryl Craddock,0.68,0.79,4,184,3,0,0,0,marketing,low
Terry Herrin,0.66,0.6,3,210,2,0,0,0,sales,low
Arthur Lott,0.61,0.61,4,246,2,0,0,0,accounting,low
Ronald Ford,0.74,0.55,4,262,3,0,0,0,support,low
Scott Carr,0.61,0.83,4,245,3,1,0,1,technical,low
Barbara Whitfill,0.57,0.99,3,222,3,1,0,1,management,low
Joseph Garrow,0.68,0.54,4,146,4,0,0,1,marketing,medium
Brenda Christian,0.75,0.79,4,263,3,0,0,1,marketing,medium
Wendy Luce,0.29,0.57,5,134,2,0,0,1,marketing,medium
Ashley Washington,0.81,0.81,5,250,4,0,0,1,sales,medium
Allison Robinson,0.53,0.68,4,173,3,0,0,0,sales,medium
Norma Hannigan,0.42,0.96,6,173,3,0,0,0,sales,medium
Mariah Williams,0.64,0.67,4,252,3,1,0,0,sales,medium
Patricia Lanzillo,0.63,0.5,2,230,4,0,0,0,sales,medium
Dewayne Simmons,0.81,0.81,4,212,2,1,0,0,sales,medium
Andy Holze,0.71,0.66,5,187,2,0,0,0,sales,medium
Alice Holland,0.7,0.83,5,241,2,0,0,0,sales,medium
Jenny Fields,0.53,1,3,164,4,0,0,0,IT,medium
Kelly Johnson,0.16,0.93,6,218,6,1,0,0,product_mng,high
Cindy Lund,0.17,0.55,4,194,3,0,0,0,product_mng,low
Rodney Tatum,0.7,0.95,3,158,2,0,0,0,product_mng,medium
Elisha Powell,0.43,0.88,2,149,4,0,0,0,product_mng,medium
Lowell Redmond,0.49,0.62,4,161,2,0,0,0,IT,medium
Carrie Pate,0.5,0.9,5,226,2,0,0,0,management,high
Nina Rowe,0.57,0.59,2,111,2,0,0,0,management,high
Brenda Miller,0.68,0.75,4,258,3,0,0,0,management,high
Elodia Chadwell,0.62,0.61,3,266,2,0,0,0,management,high
Beth Boone,0.69,0.75,3,253,3,0,0,0,management,high
Samuel Sly,0.63,0.7,5,160,3,0,0,0,management,high
Shirley Messer,0.76,0.62,5,230,3,1,0,0,marketing,low
Kimberly Bailey,0.62,0.76,5,198,3,0,0,0,sales,low
Christopher Davidson,0.82,0.69,3,250,3,0,0,0,accounting,low
Elizabeth Kennedy,0.2,0.7,4,225,5,0,0,0,support,low
Todd Nutter,0.16,0.7,3,178,3,1,0,0,technical,low
Edwin Noland,0.2,0.78,4,196,3,0,0,0,management,low
Angela Roehm,0.53,0.51,4,240,2,0,0,0,marketing,low
Steven Wright,0.71,0.63,3,204,3,0,0,0,marketing,low
Courtney Ephraim,0.7,0.93,3,250,3,0,0,0,marketing,low
Steven Williams,0.92,0.94,2,224,2,0,0,0,sales,low
Kenneth Blow,0.81,0.92,4,268,3,0,0,0,sales,low
Myrna Hartl,0.79,0.62,5,167,3,0,0,0,sales,low
Faith East,0.53,0.64,3,168,3,0,0,0,sales,low
Kimberly Huffman,0.51,0.56,4,168,2,0,0,0,sales,low
Ralph Hill,0.78,0.9,5,158,3,0,0,0,sales,low
Guadalupe Beard,0.5,0.91,3,240,3,0,0,0,sales,low
Frances Martin,0.92,1,4,261,4,0,0,0,sales,medium
Eugene Barajas,0.59,0.54,4,176,2,0,0,0,technical,medium
Timothy Liszewski,0.77,0.55,3,217,3,0,0,0,support,medium
Craig Suarez,0.74,0.87,5,224,2,0,0,0,support,medium
Matthew Jenkins,0.67,0.97,4,196,3,0,0,0,support,medium
John Ross,0.56,0.59,3,223,3,0,0,0,support,medium
Dawn Pezzuti,0.84,0.44,5,131,5,1,0,0,support,medium
Micah Baker,0.53,0.77,2,167,2,0,0,0,support,medium
Lucio Thomas,0.86,0.71,5,273,3,0,0,0,support,medium
Roy Akins,0.77,0.68,3,98,3,0,0,0,support,medium
Leticia Pugh,0.97,0.94,4,253,3,0,0,0,support,medium
Todd Ray,0.69,0.87,5,174,3,0,0,0,support,medium
William Kym,0.73,0.9,3,274,2,0,0,0,support,high
Robert Theroux,0.42,0.47,6,174,5,0,0,0,technical,low
Barbara Almendarez,0.4,0.47,5,173,5,0,0,0,technical,medium
Tomas Jolly,0.33,0.41,2,198,4,0,0,0,technical,medium
Mabel Porter,0.68,0.66,3,238,2,0,0,0,management,medium
Patricia Bey,0.78,0.8,3,256,2,0,0,0,IT,medium
Thomas Munoz,0.92,0.6,3,179,2,0,0,0,IT,low
Marie Nhek,0.66,0.66,4,273,4,1,0,0,IT,low
Jesus Bielecki,0.6,0.45,3,104,4,0,0,0,IT,low
Craig Wescott,0.86,0.83,4,208,3,1,0,0,IT,low
Chris Peale,0.61,0.49,3,275,2,0,0,0,product_mng,low
Edith Bingham,0.71,0.68,3,231,2,1,0,0,product_mng,low
Monique Weatherspoon,0.86,0.62,4,186,3,0,0,0,product_mng,low
Nicole Briggs,0.96,0.59,3,241,3,0,0,0,product_mng,low
Gary Chu,0.7,0.54,3,194,2,1,0,0,IT,low
Corey Zehender,0.38,0.49,4,196,3,0,0,1,management,high
Jeff Patwell,0.39,0.75,6,185,3,0,0,1,management,high
Danielle Billups,0.49,0.4,2,148,2,1,0,1,management,high
Ronald Gaines,0.78,0.62,4,150,3,0,0,1,management,high
John Butts,0.74,0.79,5,121,5,0,0,1,management,high
Robin Everhart,0.82,0.76,4,266,3,0,0,1,management,high
Walter Webb,0.6,0.42,2,109,6,0,0,0,sales,low
Alexander Temblador,0.72,0.99,3,143,4,0,0,0,sales,low
Mark Bookman,0.73,0.97,3,174,3,0,0,0,sales,low
Alfonso Mcelroy,0.89,0.55,4,159,2,0,0,0,sales,medium
Millie White,0.74,0.94,4,157,2,0,0,0,sales,medium
Gregory Carroll,0.83,0.57,2,222,2,0,0,0,sales,medium
Irving Kidd,0.24,0.88,5,199,5,1,0,0,sales,medium
Arthur Robertson,0.93,0.89,3,255,7,1,0,0,sales,medium
Sergio Dietrich,0.96,0.62,4,253,7,0,0,0,sales,medium
Mary Marchant,0.16,0.68,5,149,7,1,0,0,sales,medium
Janel Weisgerber,0.21,0.85,6,285,7,0,0,0,sales,medium
John Calderon,0.69,0.54,3,164,7,0,0,0,sales,medium
Kathryn Werner,0.66,0.96,3,243,3,1,0,0,sales,medium
Wilford Petersen,0.67,0.39,2,207,7,0,0,0,sales,medium
Javier Folse,0.85,0.58,4,186,7,0,0,0,sales,medium
Christopher Seaton,0.37,0.92,4,211,7,0,0,0,sales,high
Aurora Lewter,0.64,0.64,2,190,3,0,0,0,sales,low
Felix Wolfe,0.91,0.82,2,241,3,0,0,0,sales,medium
Martha Fuchs,0.96,0.68,3,206,3,0,0,0,sales,medium
Margaret Shumaker,0.74,0.7,4,273,3,0,0,0,sales,medium
Ramona Evans,0.94,0.99,2,157,3,0,0,0,sales,medium
Donna Driver,0.37,0.72,3,183,2,0,0,0,sales,low
Jeffrey Beach,0.92,0.85,3,151,6,1,0,0,sales,low
Lillian Guidry,0.86,0.72,3,217,3,0,0,0,sales,low
Larry Olney,0.66,0.49,5,235,8,1,0,0,sales,low
Richard Siwicki,0.19,0.61,4,127,8,0,0,0,sales,low
Delores Canterbury,0.65,0.61,5,167,8,0,0,0,sales,low
Virginia Schmidt,0.92,0.44,3,260,8,0,0,0,sales,low
Joseph Oliva,0.83,0.8,3,240,8,0,0,0,sales,low
Joseph Deloach,0.94,0.82,4,187,3,0,0,0,sales,low
William Clark,0.42,0.69,3,126,2,0,0,0,sales,low
Dixie Coley,0.78,0.53,6,168,3,0,0,0,sales,low
Billy Bishop,0.58,0.76,4,197,5,0,0,0,sales,low
Kenneth Reasor,0.5,0.64,2,170,8,0,0,0,sales,low
Sharon Martinetto,0.82,0.76,3,219,8,1,0,0,IT,low
Joshua Johnson,0.97,0.92,6,137,8,1,0,0,product_mng,low
Richard Matthews,0.8,0.93,3,225,4,0,0,0,product_mng,low
Gregory Morman,0.82,0.84,3,194,3,0,0,0,product_mng,low
Susan Cook,0.95,0.99,5,251,4,0,0,0,product_mng,low
Melynda Williams,0.88,0.51,5,195,4,0,0,0,IT,low
Frances Dunbar,0.5,0.86,3,180,7,0,0,1,management,high
Ramon Madsen,0.53,0.8,2,225,7,1,0,1,management,high
Lorenzo Joyner,0.82,0.74,3,229,7,0,0,1,management,high
Luis Campbell,0.15,0.74,6,144,7,0,0,1,management,high
David Fabre,0.92,0.7,3,129,3,0,0,1,management,high
George Slaney,0.53,0.74,3,172,10,0,0,1,management,high
Ralph Windle,0.58,1,4,220,10,0,0,0,marketing,medium
John Ford,0.88,0.74,3,273,10,0,0,0,sales,medium
Martha Passmore,0.85,0.72,3,245,10,0,0,0,accounting,medium
Chad Williams,0.99,0.68,5,264,10,1,0,0,support,medium
Robert Robinson,0.94,0.73,3,268,10,0,0,0,technical,medium
Glenda Butcher,0.63,0.94,3,172,3,0,0,0,management,medium
Doris Springer,0.85,0.9,3,245,3,0,0,0,marketing,medium
Enoch Daniels,0.95,0.66,5,192,3,0,0,0,marketing,medium
Pamela Tinsley,0.71,0.66,3,268,4,0,0,0,marketing,high
James Moran,0.49,0.88,4,244,3,0,0,0,sales,low
Lillian Ingram,0.71,0.69,4,222,4,0,0,0,sales,medium
George Veyna,0.52,0.62,5,239,2,0,0,0,sales,medium
Antonio Gramble,0.48,0.72,3,143,4,0,0,0,sales,medium
Heather Moore,0.82,0.79,3,160,3,0,0,0,sales,medium
Henry Ferguson,0.83,0.76,2,255,7,0,0,0,sales,low
Aaron Patton,0.85,0.87,4,152,7,0,0,0,sales,low
Catherine Mcclain,0.57,0.64,4,226,7,0,0,0,sales,low
James Maiden,0.16,0.63,5,266,7,0,0,0,IT,low
Angela Allen,0.85,0.64,5,256,7,0,0,0,product_mng,low
Claudette Johnson,0.82,0.67,3,198,3,1,0,0,product_mng,low
Noreen Patterson,0.9,0.89,4,254,7,0,0,0,product_mng,low
Laurie Roy,0.92,0.64,2,104,7,0,0,0,product_mng,low
Adrian Champagne,0.9,0.48,4,136,7,0,0,0,IT,low
Rhonda Aymond,0.82,0.8,5,205,3,0,0,0,IT,low
Jim Holmes,0.84,0.81,4,236,3,1,0,0,IT,low
Connie Brown,0.92,0.65,3,176,3,0,0,0,IT,low
Suzy Panella,0.82,0.82,3,148,3,0,0,0,IT,low
Anna Walsh,0.8,0.8,4,146,3,1,0,0,IT,low
Evan Dennard,0.6,0.85,3,242,2,0,0,0,IT,low
Joseph Dunham,0.14,0.38,5,115,6,1,0,0,marketing,high
Sarah Schiller,0.85,0.89,4,150,3,0,0,0,accounting,high
Charles Theisen,0.55,0.81,3,239,8,0,0,0,accounting,high
Donald Campbell,0.49,0.71,4,178,8,0,0,0,IT,medium
Mary Owens,0.82,0.58,5,263,8,0,0,0,IT,medium
Roger Edwards,0.59,0.77,3,272,8,0,0,0,management,high
Brittany Spence,0.9,0.82,3,133,8,0,0,0,marketing,medium
Nancy Redington,0.62,0.72,3,149,3,1,0,0,marketing,medium
Ronnie Miller,0.61,0.68,3,193,2,0,0,0,marketing,medium
Carolyn Corrigan,0.52,0.55,5,174,3,1,0,0,sales,medium
David Johnson,0.79,0.87,4,223,5,0,0,0,sales,medium
Shirley Garza,0.49,0.89,4,201,8,0,0,0,sales,medium
Norma Badanguio,0.73,0.67,2,139,8,0,0,0,sales,medium
Luciana Schuldt,0.67,0.49,5,241,8,0,0,0,sales,medium
Leona Perrien,0.52,0.61,4,187,4,1,0,0,sales,medium
Jimmy Fretwell,0.72,0.64,4,192,3,0,0,0,sales,medium
Renee Melgar,0.48,0.5,5,142,4,0,0,0,IT,medium
Victor Lowe,0.19,0.79,4,229,4,0,0,0,product_mng,medium
Justin Wyman,0.49,0.49,3,104,7,0,0,0,product_mng,high
Marjorie Malekan,0.9,0.76,3,255,7,0,0,0,product_mng,low
Christopher Hagerman,0.49,0.49,4,212,7,0,0,0,product_mng,medium
Lillian Richardson,0.6,0.53,2,235,7,0,0,0,IT,medium
Dawn Kilbane,0.62,0.85,3,237,3,1,0,0,IT,medium
Robert Trowell,0.64,0.5,4,253,10,0,0,1,management,high
Michael Parkison,0.22,0.94,3,193,10,0,0,1,management,high
Thomas Jack,0.9,0.55,3,259,10,1,0,1,management,high
Lester Simpson,0.74,0.95,5,266,10,0,0,1,management,high
Jamal Sexton,0.85,0.54,3,185,10,0,0,1,management,high
Cecile Knapp,0.33,0.65,3,172,10,0,0,1,marketing,high
David Wilkerson,0.5,0.73,4,180,3,0,0,0,IT,low
Douglas Stephenson,0.38,0.53,2,157,3,0,1,0,sales,low
Aaron Zielinski,0.8,0.86,5,262,6,0,1,0,sales,medium
David Tanner,0.11,0.88,7,272,4,0,1,0,sales,medium
Robert Odom,0.72,0.87,5,223,5,0,1,0,sales,low
William Harlin,0.37,0.52,2,159,3,0,1,0,sales,low
Isabelle Garrett,0.41,0.5,2,153,3,0,1,0,sales,low
Patrick Cerny,0.1,0.77,6,247,4,0,1,0,sales,low
Regina Gonzalez,0.92,0.85,5,259,5,0,1,0,sales,low
Raquel Ellison,0.89,1,5,224,5,0,1,0,sales,low
David Carrol,0.42,0.53,2,142,3,0,1,0,sales,low
Lita Read,0.45,0.54,2,135,3,0,1,0,sales,low
Gay Anderson,0.11,0.81,6,305,4,0,1,0,sales,low
Robert Gross,0.84,0.92,4,234,5,0,1,0,sales,low
James Riley,0.41,0.55,2,148,3,0,1,0,sales,low
Sharon Williams,0.36,0.56,2,137,3,0,1,0,sales,low
Marianne Burgess,0.38,0.54,2,143,3,0,1,0,sales,low
Karen Henry,0.45,0.47,2,160,3,0,1,0,sales,low
Kenneth Costley,0.78,0.99,4,255,6,0,1,0,sales,low
Beryl Funderburk,0.45,0.51,2,160,3,1,1,1,sales,low
Robert Parsons,0.76,0.89,5,262,5,0,1,0,sales,low
Paulette Foster,0.11,0.83,6,282,4,0,1,0,sales,low
Hugh King,0.38,0.55,2,147,3,0,1,0,sales,low
Janet Adams,0.09,0.95,6,304,4,0,1,0,sales,low
Joseph Dunn,0.46,0.57,2,139,3,0,1,0,sales,low
Christopher Walker,0.4,0.53,2,158,3,0,1,0,sales,low
Timothy Rollins,0.89,0.92,5,242,5,0,1,0,sales,low
Jeff Spaulding,0.82,0.87,4,239,5,0,1,0,sales,low
Louise Singletary,0.4,0.49,2,135,3,0,1,0,sales,low
Thomas Haar,0.41,0.46,2,128,3,0,1,0,accounting,low
John Ford,0.38,0.5,2,132,3,0,1,0,accounting,low
Gerald Evans,0.09,0.62,6,294,4,0,1,0,accounting,low
Rebecca Lupkes,0.45,0.57,2,134,3,0,1,0,hr,low
David Terrance,0.4,0.51,2,145,3,0,1,0,hr,low
Thomas Aucoin,0.45,0.55,2,140,3,0,1,0,hr,low
Angela Middleton,0.84,0.87,4,246,6,0,1,0,hr,low
Romeo Mathews,0.1,0.94,6,255,4,0,1,0,technical,low
Marina Natal,0.38,0.46,2,137,3,0,1,0,technical,low
Colleen Scarberry,0.45,0.5,2,126,3,0,1,0,technical,low
Rico Hendricks,0.11,0.89,6,306,4,0,1,0,technical,low
Margaret Wilkins,0.41,0.54,2,152,3,0,1,0,technical,low
George Machak,0.87,0.88,5,269,5,0,1,0,technical,low
Daniel Gonzalez,0.45,0.48,2,158,3,0,1,0,technical,low
Raymond Simpson,0.4,0.46,2,127,3,0,1,0,technical,low
Nanette Sutton,0.1,0.8,7,281,4,0,1,0,technical,low
Sally Kearns,0.09,0.89,6,276,4,0,1,0,technical,low
Jack Honeycutt,0.84,0.74,3,182,4,0,1,0,technical,low
Judy Valdez,0.4,0.55,2,147,3,0,1,0,support,low
Florence Fernandez,0.57,0.7,3,273,6,0,1,0,support,low
Birdie Hogan,0.4,0.54,2,148,3,0,1,0,support,low
Elaine Jackson,0.43,0.47,2,147,3,0,1,0,support,low
Benjamin Hoff,0.13,0.78,6,152,2,0,1,0,support,low
Johanna Tinker,0.44,0.55,2,135,3,0,1,0,support,low
Breanne Stevens,0.38,0.55,2,134,3,0,1,0,support,low
Craig Simpson,0.39,0.54,2,132,3,0,1,0,support,low
Charles Harris,0.1,0.92,7,307,4,0,1,0,support,low
Melvin Sherman,0.37,0.46,2,140,3,0,1,0,support,low
Kenneth Alexander,0.11,0.94,7,255,4,0,1,0,support,low
Leroy Glass,0.1,0.81,6,309,4,0,1,0,technical,low
Lissette Stanwick,0.38,0.54,2,128,3,0,1,0,technical,low
Lisa Mccleave,0.85,1,4,225,5,0,1,0,technical,low
Omer Roberts,0.85,0.91,5,226,5,0,1,0,management,medium
Elbert Miller,0.11,0.93,7,308,4,0,1,0,IT,medium
Floyd Schumacher,0.1,0.95,6,244,5,0,1,0,IT,medium
Kim Battson,0.36,0.56,2,132,3,0,1,0,IT,medium
Barbara Crutchfield,0.11,0.94,6,286,4,0,1,0,IT,medium
Sara Harris,0.81,0.7,6,161,4,0,1,0,IT,medium
Jason Pittman,0.43,0.54,2,153,3,0,1,0,product_mng,medium
Jennifer Dukes,0.9,0.98,4,264,6,0,1,0,product_mng,medium
Reuben Galvan,0.76,0.86,5,223,5,1,1,0,product_mng,medium
Jennifer Hull,0.43,0.5,2,135,3,0,1,0,product_mng,medium
David Merrill,0.74,0.99,2,277,3,0,1,0,IT,medium
Desiree Milo,0.09,0.77,5,275,4,0,1,0,product_mng,medium
Winfred Alvord,0.45,0.49,2,149,3,0,1,0,product_mng,high
Alvin Pope,0.09,0.87,7,295,4,0,1,0,product_mng,low
Tony Hillard,0.11,0.97,6,277,4,0,1,0,product_mng,medium
Yuki Mestas,0.11,0.79,7,306,4,0,1,0,product_mng,medium
Gloria Burroughs,0.1,0.83,6,295,4,0,1,0,product_mng,medium
Valerie Goldstein,0.4,0.54,2,137,3,0,1,0,marketing,medium
Laura Brown,0.43,0.56,2,157,3,0,1,0,sales,low
Peter Meng,0.39,0.56,2,142,3,0,1,0,accounting,low
