names,satisfaction_level,last_evaluation,number_project,average_monthly_hours,exp_in_company,work_accident,left,promotion_last_5years,role,salary
Dustin Reynolds,0.8,0.87,5,240,6,0,1,0,technical,low
Julia Dunlap,0.37,0.48,2,154,3,0,1,0,management,low
Samuel Roland,0.87,0.92,4,253,6,0,1,0,marketing,low
Barbara Murray,0.9,0.84,5,221,5,0,1,0,marketing,low
Precious Isley,0.1,0.88,6,263,4,0,1,0,marketing,low
Neil Watts,0.43,0.46,2,145,3,0,1,0,sales,low
Chris Grillo,0.11,0.91,6,279,4,0,1,0,sales,low
Elizabeth Weeks,0.4,0.46,2,146,3,0,1,0,sales,low
Carmen Polston,0.09,0.93,7,270,4,0,1,0,sales,medium
Nancy Cambareri,0.4,0.5,2,135,3,0,1,0,sales,medium
Ana Bowens,0.14,0.7,5,236,3,0,1,0,sales,medium
Donald Longie,0.4,0.49,2,151,3,0,1,0,sales,medium
Margaret Jaworowski,0.11,0.79,6,244,4,1,1,0,sales,medium
Anthony Millick,0.72,1.0,4,169,3,0,1,0,sales,medium
James Hinds,0.39,0.57,2,157,3,0,1,0,sales,medium
Joyce Angell,0.82,0.93,4,246,5,0,1,0,sales,medium
Ted Munoz,0.41,0.52,2,142,3,0,1,0,sales,medium
Yvette Lively,0.45,0.51,2,156,3,0,1,0,sales,medium
Walter Kato,0.2,0.7,6,281,5,0,1,0,sales,medium
Annette Trevino,0.43,0.53,2,146,3,0,1,0,sales,medium
Jerry Mellott,0.39,0.55,2,156,3,0,1,0,sales,high
Douglas Clauson,0.11,0.86,6,299,4,1,1,0,sales,low
Barbara Reed,0.45,0.47,2,136,3,0,1,0,sales,medium
Bettie Harper,0.11,0.87,6,272,4,0,1,0,sales,medium
Christina Albert,0.84,0.86,5,240,5,0,1,0,accounting,medium
Drema Byrd,0.86,0.96,5,245,6,0,1,0,accounting,medium
Christie Wilson,0.79,0.93,5,269,5,0,1,0,accounting,low
Elaine Waters,0.39,0.57,2,130,3,0,1,0,hr,low
Charles Burchinal,0.15,0.62,4,257,3,0,1,0,hr,low
Victoria Taylor,0.81,1.0,4,241,5,0,1,0,hr,low
Hugh Bedell,0.39,0.53,2,136,3,0,1,0,hr,low
Lewis Swain,0.92,0.94,4,219,5,0,1,0,technical,low
Darrel Hall,0.9,0.98,5,271,5,0,1,0,technical,low
James Estrada,0.32,0.6,2,280,4,0,1,0,technical,low
Ida Turner,0.46,0.46,2,140,3,0,1,0,technical,low
Andrew Norsworthy,0.83,0.98,4,254,5,0,1,0,technical,low
William Brain,0.39,0.47,2,131,3,0,1,0,technical,low
Frederick Rosa,0.2,0.9,6,138,3,0,1,0,technical,low
Dawn Weaver,0.11,0.85,6,295,4,0,1,0,technical,low
Jennifer Whitehead,0.11,0.96,6,301,5,0,1,0,technical,low
Francis Radford,0.1,0.95,7,296,4,0,1,0,technical,low
Cynthia Scott,0.75,0.87,5,246,5,0,1,0,technical,low
Edna Lipton,0.44,0.57,2,145,3,0,1,0,support,low
Megan Engemann,0.86,0.93,5,241,5,1,1,0,support,low
Evelyn Edwards,0.1,0.82,6,269,4,0,1,0,support,low
Claudia Pike,0.39,0.49,2,146,3,0,1,0,support,low
Leonor Medina,0.45,0.48,2,149,3,0,1,0,support,low
Davis Garcia,0.1,0.94,7,287,4,0,1,0,support,medium
Willard Diclaudio,0.36,0.55,2,138,3,0,1,0,support,medium
Melinda Conner,0.57,0.61,4,158,5,0,1,0,support,medium
Gregory Moran,0.09,0.87,6,266,4,0,1,0,support,medium
Barbara Einhorn,0.87,0.91,4,255,5,0,1,0,support,medium
Jerry Tewell,0.43,0.52,2,156,3,0,1,0,support,medium
Julia Wyble,0.36,0.5,2,147,3,0,1,0,technical,medium
Jerry Huskey,0.91,0.99,5,265,5,1,1,0,technical,medium
Kevin Bryant,0.41,0.48,2,136,3,0,1,0,technical,medium
Luther Taylor,0.37,0.52,2,140,3,0,1,0,management,medium
Chloe Buckley,0.43,0.45,2,146,3,0,1,0,IT,medium
Viola Noel,0.43,0.57,2,142,3,0,1,0,IT,medium
Darron Ferrell,0.4,0.53,2,155,3,0,1,0,IT,high
Nicholas Zielinski,0.1,0.89,7,285,4,0,1,0,IT,low
Eugene Garrett,0.76,0.99,4,253,5,1,1,0,IT,medium
Geoffrey Rottenberg,0.82,0.93,4,248,5,0,1,0,product_mng,medium
Steven Harrison,0.11,0.83,7,255,5,0,1,0,product_mng,medium
Cynthia Lydon,0.43,0.52,2,154,3,1,1,0,product_mng,medium
Priscilla Smith,0.11,0.88,7,305,4,0,1,0,product_mng,low
Tera Tucker,0.41,0.48,2,141,3,0,1,0,IT,low
Ray Lopez,0.73,0.87,5,252,5,0,1,0,RandD,low
Donna Bennett,0.37,0.57,2,157,3,0,1,0,RandD,low
Cherrie Almen,0.11,0.89,6,250,4,0,1,0,RandD,low
Lola Winston,0.46,0.52,2,131,3,0,1,0,RandD,low
Lien Shaw,0.41,0.5,2,149,3,0,1,0,RandD,low
Bryan Lowe,0.78,0.78,4,260,5,0,1,0,RandD,low
Ashley Gutierrez,0.78,0.86,5,260,6,0,1,0,marketing,low
Mitzi Floyd,0.72,0.86,5,251,5,0,1,0,sales,low
Crystal Rodriquez,0.63,0.83,6,242,5,0,1,0,accounting,low
Rafael Baty,0.55,1.0,6,136,3,0,1,0,support,low
Pedro Shea,0.45,0.55,2,155,3,0,1,0,technical,low
Larry Lindner,0.39,0.51,2,155,3,0,1,0,management,low
Joyce Elizondo,0.1,0.81,6,248,4,0,1,0,marketing,low
Pamela Jones,0.4,0.5,2,136,3,0,1,0,marketing,low
Andres Kirk,0.39,0.54,2,133,3,0,1,0,marketing,low
Jane Comer,0.78,0.45,4,128,2,0,1,0,sales,low
Dorothy Stewart,0.42,0.53,2,142,3,0,1,0,sales,low
Anne Daughtry,0.39,0.54,2,149,3,0,1,0,sales,low
James Tollerud,0.46,0.57,2,145,3,0,1,0,sales,low
Margaret Thacker,0.1,0.92,6,279,4,0,1,0,sales,medium
Albert Eccleston,0.45,0.47,2,146,3,0,1,0,sales,medium
Mark Breiter,0.1,0.83,6,264,4,1,1,0,sales,medium
Stephen Strief,0.1,0.89,7,272,4,0,1,0,sales,medium
Jessica Deutsch,0.78,0.86,5,256,5,0,1,0,sales,medium
Julie Starling,0.4,0.65,2,296,5,0,1,0,sales,medium
Joseph Giddens,0.45,0.51,2,155,3,1,1,0,sales,medium
Kathy Copeland,0.39,0.56,2,130,3,0,1,0,sales,medium
Phyllis Parker,0.43,0.48,2,157,3,0,1,0,sales,medium
Ernest Reed,0.09,0.96,6,245,4,0,1,0,sales,medium
Walter Mcanally,0.79,0.86,5,226,5,0,1,0,sales,medium
Jose Mensik,0.44,0.47,2,156,3,1,1,0,sales,medium
Mack Wymore,0.79,0.95,5,228,5,0,1,0,sales,high
Herbert Summerfield,0.38,0.46,2,155,3,0,1,0,sales,low
Cynthia Mattocks,0.36,0.56,2,159,3,0,1,0,sales,medium
Maria Searson,0.39,0.57,2,142,3,0,1,0,accounting,medium
Donald Crawford,0.09,0.93,6,271,4,0,1,0,accounting,medium
Mary Boyd,0.16,0.65,4,277,5,0,1,0,accounting,medium
Jeremy Kaiser,0.09,0.77,6,310,4,0,1,0,hr,low
James Stover,0.11,0.87,6,254,4,0,1,0,hr,low
Daniel Kleman,0.44,0.56,2,142,3,0,1,0,hr,low
Henry Williams,0.11,0.88,7,253,4,0,1,0,hr,low
John Shoemaker,0.11,0.97,6,260,4,0,1,0,technical,low
Robert Kirchoff,0.45,0.52,2,147,3,0,1,0,technical,low
America Cecil,0.1,0.96,7,288,4,0,1,0,technical,low
Erica Carlisle,0.4,0.46,2,160,3,0,1,0,technical,low
Thelma Rameriz,0.38,0.55,2,130,3,0,1,0,technical,low
James Dullea,0.39,0.56,2,133,3,0,1,0,technical,low
Victoria Mcguire,0.38,0.55,2,160,3,0,1,0,technical,low
Dianna Lang,0.38,0.45,2,151,3,0,1,0,technical,low
Susan Kelly,0.17,0.75,3,188,4,0,1,0,technical,low
David Brooks,0.79,0.84,5,247,5,0,1,0,technical,low
Vickie Jamison,0.1,0.85,7,259,4,0,1,0,technical,low
Melissa Cather,0.37,0.48,2,129,3,0,1,0,support,low
Ina Washington,0.42,0.49,2,152,3,0,1,0,support,low
Russell Hamar,0.44,0.48,2,128,3,0,1,0,support,low
